Time,PV,OP,,,,,,,,,
500,-1.32364117528398,-7.04298241143108,,,,,,,,,
501,1.70901883219283,-7.04298241143108,,,,,,,,,
502,3.03059304331343,-5.40567226414562,,,,,,,,,
503,7.69721234415572,9.73774116034626,,,,,,,,,
504,9.41164315317672,9.68046729560017,,,,,,,,,
505,7.75602067087691,17.89609115119100,,,,,,,,,
506,5.17357743357222,15.12393157477500,,,,,,,,,
507,2.94246495340865,14.56227462287070,,,,,,,,,
508,1.30308068369429,6.64785258765339,,,,,,,,,
509,1.11803734873336,7.46078078742146,,,,,,,,,
510,0.59035695169966,1.88465468878865,,,,,,,,,
511,0.56227791880172,3.55468146796345,,,,,,,,,
512,0.12378085230391,3.30670325751423,,,,,,,,,
513,0.35216725443404,-5.55030293469310,,,,,,,,,
514,0.56572449778121,-1.95003349785686,,,,,,,,,
515,-1.00783192540605,-6.15612853770137,,,,,,,,,
516,-0.52766310597856,-6.92781980787397,,,,,,,,,
517,-1.09879481221635,-7.04298241143108,,,,,,,,,
518,-0.85065352345903,-7.01035443027497,,,,,,,,,
519,-1.26737582112748,-7.04298241143108,,,,,,,,,
520,-0.51947819615800,-7.04298241143108,,,,,,,,,
521,-0.80521857167680,-7.04298241143108,,,,,,,,,
522,-0.88158976460893,-7.04298241143108,,,,,,,,,
523,1.04553330515425,-0.89907677178264,,,,,,,,,
524,1.69217026804488,-6.74517734055400,,,,,,,,,
525,4.12953579996627,-4.05597169403911,,,,,,,,,
526,6.95533669565718,7.42191188330769,,,,,,,,,
527,7.60433400248091,10.79697387213830,,,,,,,,,
528,6.75159562204878,13.89357726569290,,,,,,,,,
529,5.48637307261031,20.09548346991660,,,,,,,,,
530,2.96220124338668,19.58395926947710,,,,,,,,,
531,2.02858651255171,11.39419524665000,,,,,,,,,
532,2.14079011057418,15.52101676459430,,,,,,,,,
533,2.27936661814253,6.54747169013142,,,,,,,,,
534,2.41551697824996,11.05000464911580,,,,,,,,,
535,3.04206574533980,18.49703757758260,,,,,,,,,
536,2.10171330545943,7.65480582709431,,,,,,,,,
537,1.74603093241255,10.76218955512170,,,,,,,,,
538,1.95066845987837,18.12632529730920,,,,,,,,,
539,1.07001412485640,3.89498775000691,,,,,,,,,
540,0.96288598154586,5.10587565894246,,,,,,,,,
541,-0.55103051091630,0.54241197104573,,,,,,,,,
542,-0.61265313054521,-3.95939404969097,,,,,,,,,
543,0.30969060038130,-4.72653920655132,,,,,,,,,
544,-1.59957968617875,-7.04298241143108,,,,,,,,,
545,-1.14005362416704,-6.89089503590942,,,,,,,,,
546,-1.77419316197831,-7.04298241143108,,,,,,,,,
547,-1.49484764958818,-7.04298241143108,,,,,,,,,
548,-1.45411049748857,-7.04298241143108,,,,,,,,,
549,-0.58513914967973,-6.40618635420681,,,,,,,,,
550,-1.93776451970537,-7.04298241143108,,,,,,,,,
551,-1.07319008733232,-7.04298241143108,,,,,,,,,
552,-1.75675427342851,-7.04298241143108,,,,,,,,,
553,-1.91550576116044,-7.04298241143108,,,,,,,,,
554,-0.38472353841264,-5.84038825039745,,,,,,,,,
555,-0.55083453084428,-7.04298241143108,,,,,,,,,
556,2.13762963388961,-7.04298241143108,,,,,,,,,
557,6.24781144236128,2.66541926856160,,,,,,,,,
558,8.74245370005172,8.03013770575642,,,,,,,,,
559,8.77395547007125,9.84272544379353,,,,,,,,,
560,5.36925328348677,12.52910583014610,,,,,,,,,
561,2.87395775888961,9.05795829291462,,,,,,,,,
562,1.88693345163863,7.52616755957722,,,,,,,,,
563,0.62486184214156,11.09139792914510,,,,,,,,,
564,-0.04274546529252,2.20759456153035,,,,,,,,,
565,-0.56469904805620,-3.16698629860759,,,,,,,,,
566,-1.59572970296342,-7.04298241143108,,,,,,,,,
567,-2.93011223699052,-7.04298241143108,,,,,,,,,
568,-3.90966689015825,-7.04298241143108,,,,,,,,,
569,-3.53716504003007,5.67873923773884,,,,,,,,,
570,-4.09674488927324,-7.04298241143108,,,,,,,,,
571,-5.84114348317582,-7.04298241143108,,,,,,,,,
572,-5.79755162621934,-7.04298241143108,,,,,,,,,
573,1.87424195383589,13.42344634528280,,,,,,,,,
574,-4.28488051320512,-7.04298241143108,,,,,,,,,
575,-2.15424668218095,-7.04298241143108,,,,,,,,,
576,0.39147627924483,-6.46424783472896,,,,,,,,,
577,2.87771332834761,-4.19052536492229,,,,,,,,,
578,5.47182381723921,2.84430472846150,,,,,,,,,
579,6.76501000498336,8.48574035163044,,,,,,,,,
580,6.34812272165816,11.80642478461380,,,,,,,,,
581,3.98826134775679,6.98821609015583,,,,,,,,,
582,2.39110386942427,9.68076674933552,,,,,,,,,
583,1.51710713480513,5.84772746558308,,,,,,,,,
584,1.02559578989546,2.18426768775105,,,,,,,,,
585,0.89099515055220,5.52924888129353,,,,,,,,,
586,1.44246399973433,9.07651488776326,,,,,,,,,
587,2.49051297281783,2.75241820807576,,,,,,,,,
588,3.52724755381148,8.88708655829548,,,,,,,,,
589,3.79999936197798,7.40111224646687,,,,,,,,,
590,3.55369389627974,16.76882140631790,,,,,,,,,
591,4.05840695475142,-2.54206497673870,,,,,,,,,
592,1.77206624125045,6.47242515082478,,,,,,,,,
593,2.73932278727095,23.03997199530720,,,,,,,,,
594,2.03773797129195,10.78572814459920,,,,,,,,,
595,2.38452923868697,10.64578788275840,,,,,,,,,
596,2.43965447519820,6.73474757666706,,,,,,,,,
597,3.38344681833785,9.63009421820759,,,,,,,,,
598,3.14801610086959,11.80174796576620,,,,,,,,,
599,2.52354729746382,10.29793326850060,,,,,,,,,
600,3.23978818033736,12.14706962103960,,,,,,,,,
601,2.66437256907027,15.72100608344200,,,,,,,,,
602,1.44707406137984,17.35734145636680,,,,,,,,,
603,1.30867302988570,0.47609775061726,,,,,,,,,
604,0.82473862741988,4.50905578131794,,,,,,,,,
605,0.51884091471236,2.14995257849812,,,,,,,,,
606,-0.50009285832841,-0.41428930764080,,,,,,,,,
607,-1.19056641484697,-6.66524772052646,,,,,,,,,
608,-1.89008128072221,-5.87964005474926,,,,,,,,,
609,-2.49893986607988,-7.04298241143108,,,,,,,,,
610,-1.37168013478715,-6.80041691367508,,,,,,,,,
611,-3.62540113355119,-7.04298241143108,,,,,,,,,
612,-2.51044499303300,-7.04298241143108,,,,,,,,,
613,-3.26675450231035,9.62368361945271,,,,,,,,,
614,-5.02875553990800,-7.04298241143108,,,,,,,,,
615,-5.10601031209428,-7.04298241143108,,,,,,,,,
616,-5.12550007726152,-7.04298241143108,,,,,,,,,
617,-5.66035043622453,-7.04298241143108,,,,,,,,,
618,-2.72065531636674,6.63657443518757,,,,,,,,,
619,-1.01081263448198,-7.04298241143108,,,,,,,,,
620,1.49502575968306,-7.04298241143108,,,,,,,,,
621,3.96297371958296,-6.41539378170848,,,,,,,,,
622,7.40782082651656,-1.76356537346721,,,,,,,,,
623,7.60780919168990,9.15922515387654,,,,,,,,,
624,5.96492684458296,14.56990973944780,,,,,,,,,
625,3.12392342661421,11.07967345709920,,,,,,,,,
626,2.62433159922164,10.81102721686480,,,,,,,,,
627,0.97541726206343,0.74325911994099,,,,,,,,,
628,0.70365059946578,0.64953439231038,,,,,,,,,
629,-0.72699677373369,-4.89590413575054,,,,,,,,,
630,-0.68605839635332,-6.26378328804851,,,,,,,,,
631,-0.54792391683061,-7.04298241143108,,,,,,,,,
632,-1.18524014378984,-7.04298241143108,,,,,,,,,
633,-0.46980463887651,-7.04298241143108,,,,,,,,,
634,-0.27558886434038,-7.04298241143108,,,,,,,,,
635,2.48778641794722,-4.75503261093975,,,,,,,,,
636,3.63102448557418,-3.53417093758464,,,,,,,,,
637,6.46361840342086,4.31873481269001,,,,,,,,,
638,8.04510605906050,7.06018321509480,,,,,,,,,
639,6.88250458811324,8.82750003333210,,,,,,,,,
640,3.54620087717574,3.83007209296345,,,,,,,,,
641,2.10492051218550,8.02664630408406,,,,,,,,,
642,1.53932107065718,0.94999091620564,,,,,,,,,
643,0.14666331385176,1.17907874579548,,,,,,,,,
644,0.30796921824019,-6.68722207550884,,,,,,,,,
645,-0.32380520726640,-4.86195881371379,,,,,,,,,
646,-0.33204829122026,-6.75359575157047,,,,,,,,,
647,0.93134415720504,-7.04298241143108,,,,,,,,,
648,1.63622487162154,-7.04298241143108,,,,,,,,,
649,4.59667122934859,4.16806380744099,,,,,,,,,
650,6.85633862589400,3.83348815436482,,,,,,,,,
651,6.83151925180953,14.62156646247030,,,,,,,,,
652,4.96370137308638,8.18669383521199,,,,,,,,,
653,3.08277714823287,8.28135364050984,,,,,,,,,
654,2.81510460947554,25.24358527655720,,,,,,,,,
655,1.74401200388472,3.14214580054402,,,,,,,,,
656,1.07441533182662,4.25350253577351,,,,,,,,,
657,1.40259373758834,6.62423770423054,,,,,,,,,
658,2.42362511728804,12.20869605536580,,,,,,,,,
659,2.76352608774703,11.02691810126420,,,,,,,,,
660,3.16401970957320,7.61615722174763,,,,,,,,,
661,3.38617241953414,11.18419616217730,,,,,,,,,
662,3.59816086863082,26.56871955390100,,,,,,,,,
663,3.37653077219527,13.80976645941850,,,,,,,,,
664,2.88603890512984,7.51815574164509,,,,,,,,,
665,1.96395123575728,29.70253531928180,,,,,,,,,
666,1.00955975626509,20.76462333197710,,,,,,,,,
667,0.83674061869185,11.17957465644000,,,,,,,,,
668,0.04151261423628,5.33081881995320,,,,,,,,,
669,-0.90168797399003,-6.11281831269146,,,,,,,,,
670,-0.04424464131791,-6.07485069041133,,,,,,,,,
671,-1.81696545506913,-7.04298241143108,,,,,,,,,
672,-1.68190514470537,-7.04298241143108,,,,,,,,,
673,-2.48764120961625,5.43269221778035,,,,,,,,,
674,-2.43327319051225,-6.85163421635509,,,,,,,,,
675,-3.55700003529985,-7.04298241143108,,,,,,,,,
676,-3.43107592488725,-7.04298241143108,,,,,,,,,
677,-2.47316157247026,-7.04298241143108,,,,,,,,,
678,-3.54654728795488,-7.04298241143108,,,,,,,,,
679,2.87809861277144,-7.04298241143108,,,,,,,,,
680,-5.93023716832597,-7.04298241143108,,,,,,,,,
681,-6.01840686227281,-7.04298241143108,,,,,,,,,
682,-5.20520412351091,-7.04298241143108,,,,,,,,,
683,-0.73820387746293,5.43008201117634,,,,,,,,,
684,0.18820727442305,-7.04298241143108,,,,,,,,,
685,3.39498341654341,-7.04298241143108,,,,,,,,,
686,7.25280488108199,4.30392615790486,,,,,,,,,
687,8.20923817728560,17.86682860846640,,,,,,,,,
688,6.25253594492476,15.16909949774860,,,,,,,,,
689,2.89062131022017,12.70216529364700,,,,,,,,,
690,1.72736371134322,8.57782714362263,,,,,,,,,
691,0.08471263025801,7.82857482428669,,,,,,,,,
692,-0.74786507512529,20.74325339789510,,,,,,,,,
693,2.42624486063521,9.62368361945271,,,,,,,,,
694,-2.57353770162065,-7.04298241143108,,,,,,,,,
695,-4.15551459218461,-7.04298241143108,,,,,,,,,
696,-4.85490381146867,-7.04298241143108,,,,,,,,,
697,-5.05017148877580,-7.04298241143108,,,,,,,,,
698,-5.30220519925554,-7.04298241143108,,,,,,,,,
699,-5.95976244832475,-7.04298241143108,,,,,,,,,
700,-6.34307431603868,-7.04298241143108,,,,,,,,,
701,-5.55390607739885,-7.04298241143108,,,,,,,,,
702,-4.95386254216630,-7.04298241143108,,,,,,,,,
703,-4.84038531209428,-7.04298241143108,,,,,,,,,
704,-0.88603817845781,-7.04298241143108,,,,,,,,,
705,2.17750657175582,15.14441840644000,,,,,,,,,
706,3.57385743235152,-2.54890329842449,,,,,,,,,
707,5.63175595377486,2.80982844824910,,,,,,,,,
708,6.64676869486373,11.30362098212360,,,,,,,,,
709,6.09015381907027,16.42901008124470,,,,,,,,,
710,4.37952244852584,14.11645667548300,,,,,,,,,
711,2.89470398996871,7.39371936316609,,,,,,,,,
712,2.50044739817183,5.20270125861287,,,,,,,,,
713,2.48130333994429,2.75241057868122,,,,,,,,,
714,2.33616841410201,5.87202041144490,,,,,,,,,
715,2.94284165476363,11.71315162177200,,,,,,,,,
716,4.46359551523726,9.77558677191853,,,,,,,,,
717,3.16408742044966,11.63135688300250,,,,,,,,,
718,3.75109017466109,10.75344245429160,,,,,,,,,
719,1.44053662394087,23.40279548163530,,,,,,,,,
720,0.93335831736129,4.99939982886433,,,,,,,,,
721,0.49541485880416,3.11496703620076,,,,,,,,,
722,0.37706196878951,5.69100348944783,,,,,,,,,
723,-0.67373740102250,-0.13310940270305,,,,,,,,,
724,-0.72679173375566,-6.93123057936311,,,,,,,,,
725,-0.73829161550004,-4.94926340584636,,,,,,,,,
726,-0.87611185933549,-5.60496218209148,,,,,,,,,
727,-1.49046599294145,-7.04298241143108,,,,,,,,,
728,-1.02347361470659,-7.04298241143108,,,,,,,,,
729,-1.12451540852983,-7.04298241143108,,,,,,,,,
730,-0.78644978429277,-7.04298241143108,,,,,,,,,
731,-1.24596487904985,-7.04298241143108,,,,,,,,,
732,-1.87893998052080,-7.04298241143108,,,,,,,,,
733,-2.04902588750322,-7.04298241143108,,,,,,,,,
734,-1.73336827184160,-7.04298241143108,,,,,,,,,
735,-2.53683602239091,-7.04298241143108,,,,,,,,,
736,-2.89475237752397,-7.04298241143108,,,,,,,,,
737,-2.74312340642412,-7.04298241143108,,,,,,,,,
738,-3.61453258420427,-7.04298241143108,,,,,,,,,
739,-4.19523751164872,-7.04298241143108,,,,,,,,,
740,-1.40031515981157,-7.04298241143108,,,,,,,,,
741,-5.63583397294481,-7.04298241143108,,,,,,,,,
742,-5.39306151296098,-7.04298241143108,,,,,,,,,
743,4.81770623301070,-7.04298241143108,,,,,,,,,
744,-2.16243445302446,-7.04298241143108,,,,,,,,,
745,0.61435330484908,-7.04298241143108,,,,,,,,,
746,3.75487530802291,-4.67860825066448,,,,,,,,,
747,6.33932602976363,-6.39593811039806,,,,,,,,,
748,8.27680981730025,10.72868316168900,,,,,,,,,
749,7.55182564829390,15.14492003913040,,,,,,,,,
750,4.93828690622847,3.73553531165242,,,,,,,,,
751,2.67776501749556,17.41172378058550,,,,,,,,,
752,1.44389546488326,3.83586566443562,,,,,,,,,
753,0.11714947794478,1.82756488318562,,,,,,,,,
754,-1.26795088674028,-0.24722893242717,,,,,,,,,
755,-1.17145716573198,0.81939284796833,,,,,,,,,
756,-1.02889525319536,-7.04298241143108,,,,,,,,,
757,-0.67865502263505,-7.04298241143108,,,,,,,,,
758,-0.89719378377397,-7.04298241143108,,,,,,,,,
759,-0.38365065480668,-7.04298241143108,,,,,,,,,
760,1.32990944956343,-2.89027912621379,,,,,,,,,
761,5.95674813364546,-0.59492619042278,,,,,,,,,
762,8.14095604990523,8.84443442816853,,,,,,,,,
763,8.43186867807906,19.34422652716760,,,,,,,,,
764,5.69870293711226,8.00545661444783,,,,,,,,,
765,3.49960625742476,15.42423408026810,,,,,,,,,
766,1.88412297342818,12.93328254218220,,,,,,,,,
767,1.05250084970992,9.10998504157185,,,,,,,,,
768,-0.34665905858476,18.73998038764120,,,,,,,,,
769,0.29760897730391,-3.21468122010112,,,,,,,,,
770,-0.72283207799394,-6.29972083573223,,,,,,,,,
771,-1.83984410191972,-4.10469419960857,,,,,,,,,
772,-2.13924729253251,16.06603591437460,,,,,,,,,
773,-2.57952248479326,-7.04298241143108,,,,,,,,,
774,-2.98773419286210,-7.04298241143108,,,,,,,,,
775,-3.14649807836015,-7.04298241143108,,,,,,,,,
776,-4.15834295178850,-7.04298241143108,,,,,,,,,
777,-3.90697609807451,-7.04298241143108,,,,,,,,,
778,-5.17078768636186,-7.04298241143108,,,,,,,,,
779,-6.13158022786577,-7.04298241143108,,,,,,,,,
780,-6.10349678422410,-7.04298241143108,,,,,,,,,
781,-6.41390442277391,-7.04298241143108,,,,,,,,,
782,-6.21317922498185,-7.04298241143108,,,,,,,,,
783,-6.57487069989641,-7.04298241143108,,,,,,,,,
784,-6.73879396344621,-7.04298241143108,,,,,,,,,
785,-6.71115457440812,-7.04298241143108,,,,,,,,,
786,-6.63920622493226,-7.04298241143108,,,,,,,,,
787,-6.70045637513597,-7.04298241143108,,,,,,,,,
788,-6.79025059367616,-7.04298241143108,,,,,,,,,
789,-6.79176651860673,-7.04298241143108,,,,,,,,,
790,-6.78982340718705,-7.04298241143108,,,,,,,,,
791,-6.64048832084138,-7.04298241143108,,,,,,,,,
792,-5.11459528829057,-7.04298241143108,,,,,,,,,
793,-1.34803711797197,-7.04298241143108,,,,,,,,,
794,2.53917134378951,33.25679557318810,,,,,,,,,
795,4.77647603128951,-1.67196686272503,,,,,,,,,
796,6.85019505594771,3.86300246710896,,,,,,,,,
797,8.20332825754683,8.77088897223591,,,,,,,,,
798,4.62164128397505,9.22005431647419,,,,,,,,,
799,2.12213910196822,8.38986747260212,,,,,,,,,
800,1.52202141855757,2.99930827612996,,,,,,,,,
801,-0.75147711659868,11.29074828620080,,,,,,,,,
802,0.16388714884322,-3.69080288414836,,,,,,,,,
803,-0.08662402059038,-2.24147827629924,,,,,,,,,
804,0.06851447199385,-6.85379273896099,,,,,,,,,
805,-0.03070914174516,-7.04298241143108,,,,,,,,,
806,0.31040490244429,-7.04298241143108,,,,,,,,,
807,0.11363995646041,-7.04298241143108,,,,,,,,,
808,-0.21737563039262,-7.04298241143108,,,,,,,,,
809,0.19401944254439,-7.04298241143108,,,,,,,,,
810,1.42846787546675,-5.00875241761089,,,,,,,,,
811,1.65024865244429,0.73272387976765,,,,,,,,,
812,5.70516408060591,15.09591643805620,,,,,,,,,
813,7.75627816294234,11.68288962836380,,,,,,,,,
814,7.53185189341109,20.80913131232380,,,,,,,,,
815,5.88948834513228,14.08791129584430,,,,,,,,,
816,4.24255860422652,20.08737151618120,,,,,,,,,
817,2.85000813578170,20.64597480292440,,,,,,,,,
818,1.87963688944380,14.01508109564900,,,,,,,,,
819,2.12755501841109,10.86631553168420,,,,,,,,,
820,1.71197426889937,14.84317939276810,,,,,,,,,
821,1.48080838297408,15.50482528205040,,,,,,,,,
822,1.31595528696578,17.22073142523880,,,,,,,,,
823,0.70655835245650,7.19167296881794,,,,,,,,,
824,1.27620518778365,3.88821761603474,,,,,,,,,
825,0.25544655893843,0.81309812064290,,,,,,,,,
826,-0.47762667561967,-2.44520599846721,,,,,,,,,
827,0.62287438486617,-3.83584554200054,,,,,,,,,
828,0.19338143442672,-7.04298241143108,,,,,,,,,
829,0.27456629847090,-7.04298241143108,,,,,,,,,
830,-0.72230421925981,-7.04298241143108,,,,,,,,,
831,0.18513358210128,-7.04298241143108,,,,,,,,,
832,0.22529519175093,-7.04298241143108,,,,,,,,,
833,-1.04297482396562,-6.02696509365917,,,,,,,,,
834,-0.72798573399980,-2.60656769280315,,,,,,,,,
835,-2.29622828389604,-7.04298241143108,,,,,,,,,
836,-1.75548970128496,-7.04298241143108,,,,,,,,,
837,-2.72187935735185,-7.04298241143108,,,,,,,,,
838,-3.26532017613847,-7.04298241143108,,,,,,,,,
839,-2.74926268483598,-7.04298241143108,,,,,,,,,
840,-2.37500798131425,-7.04298241143108,,,,,,,,,
841,-3.11767613316972,9.62368361945271,,,,,,,,,
842,-4.11446248914201,-7.04298241143108,,,,,,,,,
843,-2.98965775395830,-7.04298241143108,,,,,,,,,
844,-0.93202864552934,-7.04298241143108,,,,,,,,,
845,0.59979737375777,-7.04298241143108,,,,,,,,,
846,2.25981915567916,-3.31041629319072,,,,,,,,,
847,6.16520226572554,-4.21256883149028,,,,,,,,,
848,7.80914700602095,10.69604651923300,,,,,,,,,
849,6.76234353159468,5.03605716223835,,,,,,,,,
850,5.29424203012984,7.48168437476277,,,,,,,,,
851,3.03273594950240,14.49913566107870,,,,,,,,,
852,1.13966382120650,8.42411010260701,,,,,,,,,
853,0.72275269602339,5.61609809394001,,,,,,,,,
854,0.15662634943526,2.80462710852742,,,,,,,,,
855,0.06577408884566,-6.90625707511783,,,,,,,,,
856,-0.86479460622270,-3.50917918686748,,,,,,,,,
857,-1.53774725820024,-6.09028948550106,,,,,,,,,
858,-0.70130955602128,-7.04298241143108,,,,,,,,,
859,-1.36790787602861,-7.04298241143108,,,,,,,,,
860,-0.78697382832963,-7.04298241143108,,,,,,,,,
861,-1.30088841344316,-7.04298241143108,,,,,,,,,
862,0.17653382395308,-7.04298241143108,,,,,,,,,
863,-1.48659169103105,-7.04298241143108,,,,,,,,,
864,-1.41790282155473,-7.04298241143108,,,,,,,,,
865,-0.83059107686479,-7.04298241143108,,,,,,,,,
866,-0.40395438100297,-7.04298241143108,,,,,,,,,
867,0.07610142801802,-7.04298241143108,,,,,,,,,
868,3.34805787180464,-7.04298241143108,,,,,,,,,
869,5.97045338724654,0.10085074896931,,,,,,,,,
870,9.11913216684859,12.51640479560020,,,,,,,,,
871,7.84666932199996,15.73391501898880,,,,,,,,,
872,5.19348538492720,17.47600333685990,,,,,,,,,
873,3.66114533518355,16.60573356146930,,,,,,,,,
874,2.05654061411421,36.67962806220170,,,,,,,,,
875,1.45761120890181,14.20199935431600,,,,,,,,,
876,0.97160828684371,9.26908271308064,,,,,,,,,
877,2.30548012827437,21.09029357428670,,,,,,,,,
878,1.23728478525679,9.07407538886189,,,,,,,,,
879,0.86466229532759,6.09286086554646,,,,,,,,,
880,0.86773598764937,2.84463088507771,,,,,,,,,
881,-0.40043198491533,0.45552079672932,,,,,,,,,
882,-1.04166781331498,-3.11170871262432,,,,,,,,,
883,-2.19685589696367,-6.12693144087673,,,,,,,,,
884,-2.37281977559526,-7.04298241143108,,,,,,,,,
885,-2.80523859883745,-2.67498619561077,,,,,,,,,
886,-3.33275544072587,-7.04298241143108,,,,,,,,,
887,-0.87107455159624,-7.04298241143108,,,,,,,,,
888,-5.17284333135087,-7.04298241143108,,,,,,,,,
889,-5.28993689443071,-7.04298241143108,,,,,,,,,
890,-5.74573063279588,-7.04298241143108,,,,,,,,,
891,-5.17508971120317,-7.04298241143108,,,,,,,,,
892,-5.81449317361314,-7.04298241143108,,,,,,,,,
893,-6.06940173531968,-7.04298241143108,,,,,,,,,
894,-5.83320009137590,-7.04298241143108,,,,,,,,,
895,-6.23219823266466,-7.04298241143108,,,,,,,,,
896,-6.38406621839006,-7.04298241143108,,,,,,,,,
897,-6.54359375859697,-7.04298241143108,,,,,,,,,
898,-6.51737653638322,-7.04298241143108,,,,,,,,,
899,-6.10417985345323,-7.04298241143108,,,,,,,,,
900,-5.86098443891008,-7.04298241143108,,,,,,,,,
901,-5.86676537419755,-7.04298241143108,,,,,,,,,
902,-4.21403848554094,-7.04298241143108,,,,,,,,,
903,-0.81265818501909,-7.04298241143108,,,,,,,,,
904,1.91567338083785,-7.04298241143108,,,,,,,,,
905,3.31305134867232,16.86127631659630,,,,,,,,,
906,6.59368432138961,7.11936728949665,,,,,,,,,
907,8.17900384043257,5.80490272040486,,,,,,,,,
908,5.78944504831832,12.59914367194290,,,,,,,,,
909,3.02227604960005,2.34639327521443,,,,,,,,,
910,1.88180363749068,9.28428618903279,,,,,,,,,
911,0.32316077326339,7.10761134619831,,,,,,,,,
912,-0.36176192189653,-2.37891037468792,,,,,,,,,
913,-0.84702622319658,-6.55277080540538,,,,,,,,,
914,-0.16639077092607,-5.89659256939769,,,,,,,,,
915,0.50660813425582,-2.63079435829998,,,,,,,,,
916,-0.35847460652788,-7.04298241143108,,,,,,,,,
917,-0.51426207448442,-7.04298241143108,,,,,,,,,
918,-0.20812546636064,-2.91988022332073,,,,,,,,,
919,-0.24466978932817,-7.04298241143108,,,,,,,,,
920,0.05657971476119,-6.19290674929500,,,,,,,,,
921,0.08258736704390,-2.25465614800335,,,,,,,,,
922,-0.37856947804887,-7.04298241143108,,,,,,,,,
923,0.65221417521041,-7.04298241143108,,,,,,,,,
924,-0.18111884023149,-7.04298241143108,,,,,,,,,
925,1.02982915018599,-6.36641622786403,,,,,,,,,
926,0.96408379648726,-7.04298241143108,,,,,,,,,
927,2.41329110239546,-7.04298241143108,,,,,,,,,
928,4.15231431101363,-3.13930733208538,,,,,,,,,
929,8.81082451914351,9.08063476081013,,,,,,,,,
930,9.48281968210738,14.85691802497030,,,,,,,,,
931,7.25328839396041,16.15329520697710,,,,,,,,,
932,4.48272908304732,12.64311950202110,,,,,,,,,
933,3.77672112558882,11.92784659857870,,,,,,,,,
934,1.50842393015425,16.06691138739700,,,,,,,,,
935,1.14976513956587,10.01941077704550,,,,,,,,,
936,0.98893178080123,9.28827826972126,,,,,,,,,
937,0.82443535898726,9.50829856391072,,,,,,,,,
938,0.14818156336348,9.90356605048298,,,,,,,,,
939,-0.39419209386308,11.11662452216270,,,,,,,,,
940,-1.63399111653764,-6.60746739511371,,,,,,,,,
941,-2.19845187093217,-7.04298241143108,,,,,,,,,
942,-1.89968621159990,-7.04298241143108,,,,,,,,,
943,-2.08213936711747,-7.04298241143108,,,,,,,,,
944,-2.28570782567460,-6.85949042146087,,,,,,,,,
945,-2.47068392659623,-7.04298241143108,,,,,,,,,
946,-3.41808258916337,-7.04298241143108,,,,,,,,,
947,-3.84245716954667,-7.04298241143108,,,,,,,,,
948,-4.22720896626909,-7.04298241143108,,,,,,,,,
949,-5.31296574498613,-7.04298241143108,,,,,,,,,
950,-6.23517715360124,-7.04298241143108,,,,,,,,,
951,-6.32360183621843,-7.04298241143108,,,,,,,,,
952,-5.54523193265397,-7.04298241143108,,,,,,,,,
953,-6.61029725696046,-7.04298241143108,,,,,,,,,
954,-6.25773381616075,-7.04298241143108,,,,,,,,,
955,-6.23835205460985,-7.04298241143108,,,,,,,,,
956,-6.43429660226304,-7.04298241143108,,,,,,,,,
957,-6.42772924329240,-7.04298241143108,,,,,,,,,
958,-6.67159217025239,-7.04298241143108,,,,,,,,,
959,-6.74346357013185,-7.04298241143108,,,,,,,,,
960,-6.64462786342103,-7.04298241143108,,,,,,,,,
961,-6.78957002784211,-7.04298241143108,,,,,,,,,
962,-6.70939093257387,-7.04298241143108,,,,,,,,,
963,-6.78082662250001,-7.04298241143108,,,,,,,,,
964,-6.79180108930070,-7.04298241143108,,,,,,,,,
965,-6.72513174439866,-7.04298241143108,,,,,,,,,
966,-6.70624136353929,-7.04298241143108,,,,,,,,,
967,-6.13574563886125,-7.04298241143108,,,,,,,,,
968,-3.54067026998002,-7.04298241143108,,,,,,,,,
969,1.49551976297896,-7.04298241143108,,,,,,,,,
970,3.67413437937300,-2.80440695290447,,,,,,,,,
971,6.39553750132125,-5.51434702877880,,,,,,,,,
972,8.02374184702437,16.19307868476030,,,,,,,,,
973,6.95763600443404,8.87309520239949,,,,,,,,,
974,4.62312043283980,4.61330096716999,,,,,,,,,
975,2.45653355692427,13.00768058295370,,,,,,,,,
976,0.54200757120650,-2.62710793022991,,,,,,,,,
977,-0.27301155950029,-2.63085348610759,,,,,,,,,
978,-0.89274918462236,-1.51188929085613,,,,,,,,,
979,-0.87446724797685,14.34349601264120,,,,,,,,,
980,-1.17067467595537,-5.83237321381450,,,,,,,,,
981,-2.22457682515580,-7.04298241143108,,,,,,,,,
982,-1.92219626332719,-6.87412555222393,,,,,,,,,
983,-1.45772587682206,-7.04298241143108,,,,,,,,,
984,0.64316094492476,-7.04298241143108,,,,,,,,,
985,4.62501156900923,-1.44587786202312,,,,,,,,,
986,9.92046464060347,16.15856330390100,,,,,,,,,
987,8.73109925364058,25.63504569525840,,,,,,,,,
988,5.03257001017134,21.28022162909630,,,,,,,,,
989,1.93741047953170,13.87989585394980,,,,,,,,,
990,0.45840180491011,14.17839782233360,,,,,,,,,
991,-0.79001509572465,4.15425460333943,,,,,,,,,
992,-0.46756874944169,-1.03763229851604,,,,,,,,,
993,0.18935359095137,20.42334525580520,,,,,,,,,
994,-1.52830492879350,-7.04298241143108,,,,,,,,,
995,-1.88180243398149,-6.22695620064617,,,,,,,,,
996,-3.38663947011430,-7.04298241143108,,,,,,,,,
997,-2.97992407704789,-7.04298241143108,,,,,,,,,
