No,SI,Sudut,m,n,Status,
477,3.53476,2.66042,0.562216,8.11126, TRUE, 
478,3.6036,2.64421,0.61511,7.92801, TRUE, 
479,3.67475,2.62898,0.670201,7.73013, TRUE, 
480,3.74627,2.61455,0.72709,7.53294, TRUE, 
481,3.81905,2.60047,0.787063,7.33245, TRUE, 
482,3.89407,2.58747,0.849641,7.11663, TRUE, 
483,3.97252,2.57497,0.916978,6.88602, TRUE, 
484,4.04811,2.56589,0.980079,6.66129, TRUE, 
485,4.1074,2.56332,1.0229,6.48779, TRUE, 
486,4.1498,2.56578,1.0454,6.36903, TRUE, 
487,4.1792,2.57112,1.05298,6.29206, TRUE, 
488,4.19475,2.58327,1.03482,6.26307, TRUE, 
489,4.19467,2.59802,0.998969,6.28184, TRUE, 
490,4.18125,2.61912,0.938131,6.34975, TRUE, 
491,4.15539,2.64717,0.85241,6.46826, TRUE, 
492,4.12164,2.6744,0.766403,6.60517, TRUE, 
493,4.07798,2.70603,0.668304,6.78183, TRUE, 
494,4.03667,2.732,0.589835,6.9327, TRUE, 
495,3.9901,2.75795,0.514224,7.10152, TRUE, 
496,3.94369,2.78035,0.45144,7.26395, TRUE, 
497,3.89796,2.79995,0.398861,7.42023, TRUE, 
498,3.84557,2.82205,0.343674,7.61186, TRUE, 
499,3.7988,2.83832,0.304553,7.77208, TRUE, 
500,3.75292,2.85248,0.271967,7.93139, TRUE, 
501,3.71372,2.86174,0.250547,8.05196, TRUE, 
502,3.67585,2.86984,0.23226,8.17906, TRUE, 
503,3.63848,2.87706,0.216273,8.30846, TRUE, 
504,3.59627,2.8858,0.198259,8.47563, TRUE, 
505,3.5599,2.89141,0.186238,8.6196, TRUE, 
506,3.52234,2.89693,0.174721,8.77657, TRUE, 
507,3.4923,2.89937,0.168461,8.89536, TRUE, 
508,3.46297,2.9014,0.162953,9.02062, TRUE, 
509,3.4375,2.90201,0.159731,9.12271, TRUE, 
510,3.41671,2.90103,0.158956,9.18571, TRUE, 
511,3.39702,2.89991,0.158451,9.2539, TRUE, 
512,3.37511,2.89953,0.156818,9.34874, TRUE, 
513,3.35364,2.89898,0.155425,9.45772, TRUE, 
514,3.3374,2.89706,0.156161,9.52525, TRUE, 
515,3.31722,2.89631,0.15511,9.63976, TRUE, 
516,3.2987,2.89499,0.154862,9.75399, TRUE, 
517,3.27738,2.89439,0.153493,9.91285, TRUE, 
518,3.26493,2.89157,0.155541,9.98978, TRUE, 
519,3.25552,2.88815,0.158566,10.0458, TRUE, 
520,3.24308,2.88536,0.160542,10.1547, TRUE, 
521,3.23467,2.88202,0.163541,10.2267, TRUE, 
522,3.22358,2.87943,0.165377,10.3487, TRUE, 
523,3.21246,2.87678,0.16725,10.4915, TRUE, 
524,3.20429,2.87333,0.170353,10.6167, TRUE, 
525,3.20187,2.86868,0.175512,10.6825, TRUE, 
526,3.20169,2.86347,0.181631,10.739, TRUE, 
527,3.20523,2.85768,0.188973,10.7627, TRUE, 
528,3.21071,2.85178,0.196802,10.7786, TRUE, 
529,3.21801,2.84564,0.205315,10.7895, TRUE, 
530,3.22863,2.83891,0.215192,10.7747, TRUE, 
531,3.24041,2.83204,0.225632,10.7663, TRUE, 
532,3.25603,2.82444,0.237863,10.7273, TRUE, 
533,3.26871,2.81701,0.249697,10.7617, TRUE, 
534,3.28209,2.80946,0.262065,10.8157, TRUE, 
535,3.29702,2.80162,0.275385,10.8801, TRUE, 
536,3.31724,2.79308,0.290984,10.8978, TRUE, 
537,3.33865,2.78372,0.308425,10.9421, TRUE, 
538,3.36211,2.77399,0.327305,10.9965, TRUE, 
539,3.38943,2.76336,0.348938,11.0427, TRUE, 
540,3.42126,2.75191,0.373558,11.0714, TRUE, 
541,3.46038,2.73912,0.403,11.0493, TRUE, 
542,3.50542,2.72523,0.436984,11.0001, TRUE, 
543,3.55458,2.71096,0.474226,10.9398, TRUE, 
544,3.60875,2.6963,0.515319,10.855, TRUE, 
545,3.67084,2.68061,0.562769,10.7168, TRUE, 
546,3.74242,2.6645,0.616905,10.4903, TRUE, 
547,3.81798,2.64844,0.675462,10.2457, TRUE, 
548,3.89645,2.63238,0.738445,9.99607, TRUE, 
549,3.98235,2.61694,0.807396,9.67487, TRUE, 
550,4.06544,2.60289,0.876152,9.37731, TRUE, 
551,4.14741,2.59008,0.945673,9.08286, TRUE, 
552,4.22921,2.57795,1.01766,8.78881, TRUE, 
553,4.31051,2.56686,1.09132,8.49244, TRUE, 
554,4.39125,2.55777,1.16474,8.18905, TRUE, 
555,4.47005,2.54924,1.23998,7.89907, TRUE, 
556,4.52588,2.54926,1.28193,7.68416, TRUE, 
557,4.55801,2.55731,1.28673,7.55493, TRUE, 
558,4.56577,2.57207,1.25402,7.51781, TRUE, 
559,4.55205,2.5934,1.18542,7.56451, TRUE, 
560,4.52391,2.6176,1.09768,7.66733, TRUE, 
561,4.48264,2.64816,0.984043,7.82794, TRUE, 
562,4.43255,2.68265,0.857522,8.02841, TRUE, 
563,4.37822,2.71486,0.741589,8.23623, TRUE, 
564,4.32028,2.74443,0.638555,8.44957, TRUE, 
565,4.25789,2.77232,0.545824,8.679, TRUE, 
566,4.19686,2.79683,0.469021,8.89711, TRUE, 
567,4.13606,2.81903,0.403691,9.1138, TRUE, 
568,4.07946,2.83583,0.35595,9.30715, TRUE, 
569,4.02908,2.84771,0.322591,9.46658, TRUE, 
570,3.97877,2.85885,0.292705,9.6335, TRUE, 
571,3.92825,2.86893,0.266524,9.81836, TRUE, 
572,3.88456,2.87541,0.249048,9.96267, TRUE, 
573,3.83929,2.88224,0.231592,10.1333, TRUE, 
574,3.79507,2.88816,0.216571,10.3134, TRUE, 
575,3.75796,2.89119,0.207519,10.4458, TRUE, 
576,3.71911,2.89483,0.197627,10.6082, TRUE, 
577,3.68822,2.89555,0.193199,10.7165, TRUE, 
578,3.65634,2.89672,0.188087,10.8495, TRUE, 
579,3.62825,2.89679,0.185031,10.9591, TRUE, 
580,3.59929,2.89727,0.181343,11.093, TRUE, 
581,3.57334,2.89685,0.179241,11.2143, TRUE, 
582,3.55027,2.89568,0.178442,11.3226, TRUE, 
583,3.53346,2.89306,0.180242,11.3743, TRUE, 
584,3.51673,2.89084,0.181479,11.4355, TRUE, 
585,3.49836,2.88912,0.181831,11.5341, TRUE, 
586,3.48238,2.88694,0.183019,11.6199, TRUE, 
587,3.471,2.88403,0.185656,11.6607, TRUE, 
588,3.46247,2.88056,0.18935,11.6815, TRUE, 
589,3.45491,2.87698,0.193288,11.7066, TRUE, 
590,3.45089,2.87281,0.198457,11.7014, TRUE, 
591,3.44675,2.86859,0.203693,11.7172, TRUE, 
592,3.4421,2.86472,0.208408,11.756, TRUE, 
593,3.43805,2.86097,0.213049,11.8037, TRUE, 
594,3.43626,2.85685,0.21852,11.8386, TRUE, 
595,3.43806,2.85229,0.225126,11.841, TRUE, 
596,3.44088,2.84745,0.232342,11.8486, TRUE, 
597,3.44762,2.84193,0.241203,11.8212, TRUE, 
598,3.45642,2.83597,0.251157,11.7861, TRUE, 
599,3.46322,2.83041,0.260367,11.8002, TRUE, 
600,3.47601,2.82398,0.272023,11.7525, TRUE, 
601,3.4915,2.81692,0.285366,11.6919, TRUE, 
602,3.50819,2.80983,0.299286,11.6374, TRUE, 
603,3.52508,2.80292,0.313284,11.6018, TRUE, 
604,3.53967,2.79619,0.326854,11.6218, TRUE, 
605,3.55608,2.7889,0.341963,11.6466, TRUE, 
606,3.57728,2.78077,0.35985,11.6381, TRUE, 
607,3.60176,2.77226,0.379567,11.6142, TRUE, 
608,3.63108,2.76307,0.402206,11.5574, TRUE, 
609,3.66601,2.75279,0.428905,11.4646, TRUE, 
610,3.69959,2.74254,0.456098,11.4198, TRUE, 
611,3.73372,2.73167,0.485445,11.4092, TRUE, 
612,3.77155,2.71977,0.51876,11.4011, TRUE, 
613,3.81546,2.70726,0.556318,11.3563, TRUE, 
614,3.86785,2.69395,0.599788,11.2475, TRUE, 
615,3.92717,2.68009,0.648772,11.0925, TRUE, 
616,3.99313,2.66521,0.704765,10.9068, TRUE, 
617,4.06755,2.65028,0.767273,10.6539, TRUE, 
618,4.15052,2.63424,0.839636,10.3568, TRUE, 
619,4.23504,2.61813,0.917013,10.0681, TRUE, 
620,4.32008,2.6038,0.995025,9.76704, TRUE, 
621,4.40483,2.59014,1.07571,9.47097, TRUE, 
622,4.49684,2.57573,1.16774,9.14135, TRUE, 
623,4.58198,2.5645,1.25291,8.83458, TRUE, 
624,4.64553,2.56019,1.30938,8.60687, TRUE, 
625,4.68951,2.56156,1.33825,8.45328, TRUE, 
626,4.72074,2.56521,1.3516,8.34996, TRUE, 
627,4.73452,2.57402,1.33662,8.31361, TRUE, 
628,4.73489,2.58633,1.3003,8.3302, TRUE, 
629,4.72577,2.60068,1.25004,8.38429, TRUE, 
630,4.70352,2.62023,1.17426,8.4955, TRUE, 
631,4.67695,2.63968,1.09648,8.62202, TRUE, 
632,4.65343,2.65451,1.03612,8.72711, TRUE, 
633,4.61805,2.67534,0.951747,8.88947, TRUE, 
634,4.58763,2.69109,0.888027,9.01875, TRUE, 
635,4.54876,2.71038,0.811652,9.19453, TRUE, 
636,4.50107,2.73322,0.724593,9.40928, TRUE, 
637,4.45569,2.75248,0.653062,9.60909, TRUE, 
638,4.41417,2.76804,0.596612,9.78066, TRUE, 
639,4.36967,2.78374,0.541704,9.97161, TRUE, 
640,4.33649,2.7927,0.509713,10.096, TRUE, 
641,4.29691,2.80396,0.471636,10.2636, TRUE, 
642,4.2542,2.81564,0.433635,10.4505, TRUE, 
643,4.22001,2.82272,0.409828,10.5795, TRUE, 
644,4.185,2.82969,0.386972,10.7224, TRUE, 
645,4.15328,2.8349,0.369406,10.8414, TRUE, 
646,4.11837,2.84098,0.349976,10.9983, TRUE, 
647,4.08483,2.84611,0.333406,11.1551, TRUE, 
648,4.05168,2.85078,0.318378,11.3135, TRUE, 
649,4.02289,2.85376,0.307835,11.4414, TRUE, 
650,4.0055,2.85283,0.306869,11.4811, TRUE, 
651,3.99337,2.85045,0.309553,11.4859, TRUE, 
652,3.97703,2.84968,0.308397,11.5351, TRUE, 
653,3.95826,2.84971,0.305305,11.6183, TRUE, 
654,3.93811,2.8501,0.301319,11.7258, TRUE, 
655,3.91755,2.85054,0.297206,11.8486, TRUE, 
656,3.90335,2.84928,0.297272,11.9214, TRUE, 
657,3.89226,2.84729,0.299155,11.9746, TRUE, 
658,3.87704,2.84642,0.298279,12.0805, TRUE, 
659,3.86709,2.84427,0.300583,12.1447, TRUE, 
660,3.85481,2.84261,0.301582,12.2483, TRUE, 
661,3.84671,2.84016,0.304674,12.3192, TRUE, 
662,3.8437,2.83677,0.310337,12.346, TRUE, 
663,3.84467,2.8327,0.317937,12.3404, TRUE, 
664,3.8449,2.82895,0.324883,12.3556, TRUE, 
665,3.84738,2.82456,0.333461,12.3603, TRUE, 
666,3.85446,2.81948,0.344285,12.326, TRUE, 
667,3.85996,2.81478,0.354199,12.3239, TRUE, 
668,3.86505,2.81029,0.363758,12.3406, TRUE, 
669,3.86927,2.80569,0.373395,12.3851, TRUE, 
670,3.87197,2.80132,0.382345,12.4661, TRUE, 
671,3.88133,2.7959,0.394889,12.4879, TRUE, 
672,3.89371,2.79017,0.408881,12.4908, TRUE, 
673,3.90958,2.78358,0.42563,12.4743, TRUE, 
674,3.92588,2.77675,0.443291,12.4749, TRUE, 
675,3.94285,2.76996,0.46136,12.4871, TRUE, 
676,3.96265,2.76277,0.481351,12.4877, TRUE, 
677,3.98608,2.75441,0.505237,12.4793, TRUE, 
678,4.016,2.74524,0.533325,12.4202, TRUE, 
679,4.05018,2.73537,0.56508,12.3401, TRUE, 
680,4.08697,2.72493,0.599925,12.2601, TRUE, 
681,4.12264,2.71451,0.635362,12.2178, TRUE, 
682,4.15426,2.70431,0.669696,12.2486, TRUE, 
683,4.19131,2.69291,0.709685,12.2663, TRUE, 
684,4.23242,2.68128,0.7529,12.2636, TRUE, 
685,4.28067,2.66903,0.80188,12.2106, TRUE, 
686,4.34092,2.65602,0.859889,12.052, TRUE, 
687,4.4074,2.64328,0.922637,11.8356, TRUE, 
688,4.48163,2.63092,0.991352,11.5475, TRUE, 
689,4.55946,2.61819,1.0664,11.2434, TRUE, 
690,4.63724,2.60554,1.14496,10.948, TRUE, 
691,4.70655,2.59585,1.21386,10.6862, TRUE, 
692,4.7684,2.58929,1.27209,10.4457, TRUE, 
693,4.81272,2.58758,1.30643,10.2794, TRUE, 
694,4.84873,2.58789,1.32991,10.1464, TRUE, 
695,4.87332,2.58938,1.34204,10.0702, TRUE, 
696,4.88742,2.59496,1.33421,10.0315, TRUE, 
697,4.89218,2.60377,1.30928,10.0291, TRUE, 
698,4.89139,2.6135,1.27709,10.0484, TRUE, 
699,4.87897,2.62834,1.2202,10.1165, TRUE, 
700,4.86256,2.64211,1.16421,10.2038, TRUE, 
701,4.84089,2.65737,1.10062,10.3113, TRUE, 
702,4.81383,2.67363,1.03163,10.4436, TRUE, 
703,4.78172,2.69136,0.956739,10.5958, TRUE, 
704,4.74905,2.70752,0.888814,10.7451, TRUE, 
705,4.7118,2.72418,0.819456,10.9211, TRUE, 
706,4.67645,2.7383,0.761301,11.0829, TRUE, 
707,4.63977,2.75189,0.706398,11.2492, TRUE, 
708,4.60589,2.76298,0.661963,11.396, TRUE, 
709,4.56924,2.77447,0.617071,11.5621, TRUE, 
710,4.53065,2.78589,0.573599,11.7432, TRUE, 
711,4.48896,2.79772,0.530034,11.9459, TRUE, 
712,4.45507,2.80539,0.501212,12.0931, TRUE, 
713,4.42378,2.81149,0.478,12.2271, TRUE, 
714,4.39861,2.81495,0.463528,12.3239, TRUE, 
715,4.37561,2.81743,0.452244,12.4061, TRUE, 
716,4.35906,2.81779,0.447747,12.4516, TRUE, 
717,4.33549,2.82052,0.436033,12.5528, TRUE, 
718,4.31248,2.82294,0.425365,12.657, TRUE, 
719,4.28601,2.82632,0.411948,12.7988, TRUE, 
720,4.26405,2.82815,0.40329,12.907, TRUE, 
721,4.25071,2.82735,0.402468,12.948, TRUE, 
722,4.23286,2.82803,0.39738,13.0344, TRUE, 
723,4.21917,2.82751,0.395856,13.0915, TRUE, 
724,4.20388,2.82748,0.392888,13.1723, TRUE, 
725,4.18863,2.82737,0.390122,13.2639, TRUE, 
726,4.1686,2.82848,0.38374,13.4134, TRUE, 
727,4.15378,2.82831,0.381228,13.5215, TRUE, 
728,4.13638,2.82868,0.377047,13.67, TRUE, 
729,4.11576,2.82955,0.371204,13.8711, TRUE, 
730,4.10052,2.82912,0.369178,14.0305, TRUE, 
731,4.09215,2.8273,0.371381,14.1263, TRUE, 
732,4.08949,2.8244,0.376931,14.1689, TRUE, 
733,4.08926,2.82094,0.384162,14.198, TRUE, 
734,4.08604,2.81811,0.389471,14.2798, TRUE, 
735,4.08723,2.81451,0.397311,14.3246, TRUE, 
736,4.08915,2.81075,0.405693,14.3783, TRUE, 
737,4.09053,2.80682,0.414366,14.4607, TRUE, 
738,4.09522,2.80262,0.424373,14.5204, TRUE, 
739,4.09927,2.79855,0.434017,14.6101, TRUE, 
740,4.10263,2.79439,0.443759,14.7352, TRUE, 
741,4.11354,2.78904,0.458006,14.7865, TRUE, 
742,4.12655,2.7833,0.473798,14.836, TRUE, 
743,4.14174,2.77718,0.491234,14.8844, TRUE, 
744,4.15524,2.77108,0.508414,14.9885, TRUE, 
745,4.17149,2.76434,0.528075,15.0936, TRUE, 
746,4.18706,2.75719,0.548735,15.2563, TRUE, 
747,4.20807,2.74917,0.573355,15.3918, TRUE, 
748,4.23855,2.73973,0.604772,15.4444, TRUE, 
749,4.27572,2.72922,0.641815,15.4552, TRUE, 
750,4.30873,2.71867,0.678428,15.5914, TRUE, 
751,4.35005,2.7069,0.721984,15.6785, TRUE, 
752,4.40513,2.69388,0.775461,15.6222, TRUE, 
753,4.47115,2.68004,0.837662,15.4593, TRUE, 
754,4.55059,2.66491,0.912191,15.1682, TRUE, 
755,4.63633,2.64999,0.992936,14.8244, TRUE, 
756,4.72125,2.63643,1.07348,14.4967, TRUE, 
757,4.80961,2.62361,1.15785,14.1342, TRUE, 
758,4.9034,2.61122,1.24869,13.7179, TRUE, 
759,4.99965,2.59973,1.34352,13.2742, TRUE, 
760,5.09277,2.59083,1.43355,12.8318, TRUE, 
761,5.18259,2.58305,1.52261,12.41, TRUE, 
762,5.25372,2.58039,1.58462,12.0836, TRUE, 
763,5.31474,2.58212,1.62575,11.7957, TRUE, 
764,5.37003,2.58401,1.66275,11.5413, TRUE, 
765,5.41456,2.59171,1.66926,11.3346, TRUE, 
766,5.43965,2.6051,1.63572,11.2252, TRUE, 
767,5.43537,2.6264,1.54385,11.2599, TRUE, 
768,5.4022,2.65741,1.38858,11.4439, TRUE, 
769,5.35582,2.69132,1.2155,11.6895, TRUE, 
770,5.30261,2.7242,1.05015,11.9509, TRUE, 
771,5.23991,2.75627,0.893481,12.2397, TRUE, 
772,5.16766,2.78781,0.747055,12.5627, TRUE, 
773,5.0963,2.81327,0.634804,12.8508, TRUE, 
774,5.01779,2.83846,0.531521,13.1803, TRUE, 
775,4.93827,2.85948,0.450398,13.5102, TRUE, 
776,4.86216,2.87788,0.384696,13.8233, TRUE, 
777,4.7917,2.89048,0.340556,14.0915, TRUE, 
778,4.71688,2.90402,0.297008,14.4215, TRUE, 
779,4.64141,2.91596,0.260589,14.7836, TRUE, 
780,4.5751,2.92291,0.238403,15.0783, TRUE, 
781,4.51065,2.92857,0.220301,15.3869, TRUE, 
782,4.44844,2.93319,0.20536,15.7069, TRUE, 
783,4.39138,2.93589,0.195085,16.0018, TRUE, 
784,4.33345,2.93897,0.184487,16.351, TRUE, 
785,4.2757,2.94203,0.174347,16.7466, TRUE, 
786,4.22967,2.94157,0.17131,17.0082, TRUE, 
787,4.18469,2.94095,0.168608,17.3005, TRUE, 
788,4.14031,2.94061,0.165529,17.6286, TRUE, 
789,4.10405,2.93832,0.166143,17.8579, TRUE, 
790,4.07292,2.93505,0.168644,18.0371, TRUE, 
791,4.04344,2.93181,0.171163,18.2278, TRUE, 
792,4.01897,2.92793,0.175053,18.3581, TRUE, 
793,3.98999,2.92525,0.176607,18.6312, TRUE, 
794,3.96189,2.92265,0.178042,18.936, TRUE, 
795,3.94045,2.91892,0.181795,19.1386, TRUE, 
796,3.9258,2.91416,0.187737,19.2256, TRUE, 
797,3.91033,2.90985,0.192916,19.38, TRUE, 
798,3.89878,2.90526,0.198923,19.4808, TRUE, 
799,3.88775,2.90075,0.20487,19.6165, TRUE, 
800,3.88213,2.89554,0.212554,19.6582, TRUE, 
801,3.87244,2.89111,0.218559,19.8602, TRUE, 
802,3.86558,2.88627,0.225585,20.0423, TRUE, 
803,3.86555,2.88066,0.234794,20.0861, TRUE, 
804,3.86964,2.87456,0.245477,20.0675, TRUE, 
805,3.86907,2.86893,0.254888,20.2451, TRUE, 
806,3.8698,2.86322,0.264727,20.4526, TRUE, 
807,3.8726,2.85713,0.275654,20.6747, TRUE, 
808,3.87467,2.85132,0.286116,20.9997, TRUE, 
809,3.88591,2.84419,0.300545,21.1244, TRUE, 
810,3.90366,2.83647,0.317478,21.1206, TRUE, 
811,3.91999,2.8288,0.334489,21.2523, TRUE, 
812,3.94533,2.82031,0.355215,21.1811, TRUE, 
813,3.97434,2.81156,0.377823,21.0802, TRUE, 
814,4.00669,2.80204,0.403438,20.9813, TRUE, 
815,4.04086,2.79236,0.430682,20.9254, TRUE, 
816,4.07757,2.7819,0.461139,20.9168, TRUE, 
817,4.11803,2.77061,0.495429,20.9315, TRUE, 
818,4.16472,2.75838,0.534806,20.9053, TRUE, 
819,4.2201,2.74555,0.579735,20.7535, TRUE, 
820,4.27857,2.7327,0.627633,20.6341, TRUE, 
821,4.35043,2.71913,0.68404,20.2564, TRUE, 
822,4.42669,2.7054,0.745303,19.8766, TRUE, 
823,4.51416,2.69158,0.814491,19.3012, TRUE, 
824,4.60676,2.67771,0.889923,18.7013, TRUE, 
825,4.70464,2.66362,0.972712,18.0796, TRUE, 
826,4.80259,2.65019,1.05836,17.5052, TRUE, 
827,4.90609,2.63618,1.15362,16.9083, TRUE, 
828,5.01018,2.62407,1.24899,16.2844, TRUE, 
829,5.11138,2.61274,1.34555,15.7143, TRUE, 
830,5.20221,2.60438,1.43072,15.2238, TRUE, 
831,5.29961,2.59501,1.52856,14.685, TRUE, 
832,5.3976,2.58665,1.62909,14.1313, TRUE, 
833,5.48109,2.58332,1.70565,13.6461, TRUE, 
834,5.5459,2.58547,1.74961,13.26, TRUE, 
835,5.59449,2.59205,1.76338,12.9634, TRUE, 
836,5.62589,2.60452,1.73723,12.759, TRUE, 
837,5.64439,2.62271,1.67263,12.6317, TRUE, 
838,5.62754,2.6501,1.53653,12.6954, TRUE, 
839,5.58973,2.68168,1.36707,12.8663, TRUE, 
840,5.53335,2.71748,1.17292,13.1303, TRUE, 
841,5.45902,2.75659,0.96738,13.4813, TRUE, 
842,5.36537,2.79826,0.76269,13.9307, TRUE, 
843,5.26735,2.83407,0.601474,14.376, TRUE, 
844,5.15399,2.86784,0.463882,14.9196, TRUE, 
845,5.05267,2.89275,0.372452,15.3803, TRUE, 
846,4.95152,2.9138,0.302299,15.8644, TRUE, 
847,4.85388,2.93037,0.251314,16.3513, TRUE, 
848,4.76172,2.94297,0.21482,16.8275, TRUE, 
849,4.66889,2.95391,0.185071,17.3746, TRUE, 
850,4.58826,2.96005,0.167525,17.824, TRUE, 
851,4.51351,2.96298,0.157024,18.2492, TRUE, 
852,4.44771,2.96314,0.152155,18.6017, TRUE, 
853,4.38147,2.96419,0.14592,19.0389, TRUE, 
854,4.32406,2.96339,0.143305,19.3863, TRUE, 
855,4.26776,2.96345,0.139468,19.7863, TRUE, 
856,4.22068,2.961,0.14001,20.0576, TRUE, 
857,4.17788,2.95809,0.141444,20.3001, TRUE, 
858,4.13763,2.95517,0.142966,20.5494, TRUE, 
859,4.10218,2.95152,0.145821,20.7468, TRUE, 
860,4.06866,2.94799,0.148566,20.9598, TRUE, 
861,4.0398,2.94351,0.152979,21.12, TRUE, 
862,4.01351,2.93937,0.157044,21.2697, TRUE, 
863,3.9881,2.93557,0.160627,21.4558, TRUE, 
864,3.96806,2.93089,0.165921,21.5505, TRUE, 
865,3.94844,2.92645,0.17088,21.6952, TRUE, 
866,3.93718,2.92088,0.178292,21.6496, TRUE, 
867,3.92936,2.91535,0.186045,21.5556, TRUE, 
868,3.92468,2.90968,0.194428,21.4234, TRUE, 
869,3.91879,2.9045,0.202005,21.382, TRUE, 
870,3.91792,2.89864,0.211321,21.2476, TRUE, 
871,3.91474,2.89386,0.218744,21.2275, TRUE, 
872,3.91517,2.88893,0.226914,21.1457, TRUE, 
873,3.91853,2.88357,0.236292,21.0277, TRUE, 
874,3.92541,2.87773,0.247114,20.859, TRUE, 
875,3.93393,2.87188,0.258365,20.6937, TRUE, 
876,3.94253,2.86588,0.270149,20.5803, TRUE, 
877,3.95078,2.86,0.281882,20.5283, TRUE, 
878,3.96435,2.85366,0.295502,20.3811, TRUE, 
879,3.97857,2.84737,0.309469,20.2678, TRUE, 
880,3.99853,2.84014,0.326532,20.0615, TRUE, 
881,4.01949,2.83291,0.344249,19.8855, TRUE, 
882,4.03918,2.82557,0.362432,19.8026, TRUE, 
883,4.06237,2.8179,0.382454,19.6911, TRUE, 
884,4.09456,2.80941,0.406674,19.4202, TRUE, 
885,4.12761,2.80091,0.431937,19.1893, TRUE, 
886,4.16089,2.7921,0.458799,19.0186, TRUE, 
887,4.19189,2.78347,0.485535,18.9579, TRUE, 
888,4.22332,2.77469,0.513523,18.9521, TRUE, 
889,4.25928,2.76513,0.545411,18.9233, TRUE, 
890,4.30844,2.7542,0.585566,18.6918, TRUE, 
891,4.35878,2.74294,0.628506,18.512, TRUE, 
892,4.4149,2.73085,0.677186,18.2999, TRUE, 
893,4.4738,2.71796,0.730998,18.1253, TRUE, 
894,4.539,2.7045,0.791003,17.9132, TRUE, 
895,4.61552,2.69044,0.86009,17.5694, TRUE, 
896,4.69528,2.67685,0.932652,17.2161, TRUE, 
897,4.78487,2.66229,1.01644,16.78, TRUE, 
898,4.87937,2.64754,1.10783,16.3252, TRUE, 
899,4.97882,2.63302,1.20636,15.8377, TRUE, 
900,5.07513,2.62006,1.30336,15.3889, TRUE, 
901,5.17805,2.60727,1.40952,14.8795, TRUE, 
902,5.27839,2.59594,1.51509,14.3891, TRUE, 
903,5.37621,2.58692,1.61687,13.8978, TRUE, 
904,5.466,2.57871,1.71493,13.4707, TRUE, 
905,5.54901,2.574,1.79977,13.0623, TRUE, 
906,5.61444,2.57277,1.85979,12.7501, TRUE, 
907,5.65988,2.57667,1.88342,12.5362, TRUE, 
908,5.67542,2.58762,1.85094,12.4757, TRUE, 
909,5.67387,2.60317,1.78215,12.501, TRUE, 
910,5.66017,2.62234,1.68573,12.5865, TRUE, 
911,5.63103,2.64539,1.55943,12.7518, TRUE, 
912,5.59432,2.66862,1.42864,12.9487, TRUE, 
913,5.55332,2.68913,1.31072,13.1528, TRUE, 
914,5.4989,2.715,1.16573,13.4359, TRUE, 
915,5.43924,2.73986,1.02975,13.7384, TRUE, 
916,5.38265,2.7599,0.922561,14.0037, TRUE, 
917,5.31917,2.78081,0.815569,14.3132, TRUE, 
918,5.24874,2.80285,0.709234,14.6727, TRUE, 
919,5.17918,2.82214,0.620783,15.0246, TRUE, 
920,5.11079,2.8387,0.548171,15.3719, TRUE, 
921,5.0504,2.85014,0.498398,15.6576, TRUE, 
922,4.99839,2.85721,0.46627,15.8805, TRUE, 
923,4.94258,2.86529,0.431924,16.154, TRUE, 
924,4.88763,2.87229,0.402445,16.4399, TRUE, 
925,4.84038,2.87631,0.383591,16.6666, TRUE, 
926,4.79551,2.87954,0.367803,16.8852, TRUE, 
927,4.75779,2.88048,0.359451,17.0468, TRUE, 
928,4.71439,2.88333,0.345562,17.2919, TRUE, 
929,4.67679,2.88462,0.336743,17.4862, TRUE, 
930,4.64072,2.88551,0.329291,17.6841, TRUE, 
931,4.605,2.88633,0.322139,17.9021, TRUE, 
932,4.56732,2.88778,0.31339,18.1722, TRUE, 
933,4.53359,2.88834,0.307377,18.4122, TRUE, 
934,4.50465,2.8878,0.304544,18.6069, TRUE, 
935,4.4788,2.88657,0.303675,18.7819, TRUE, 
936,4.46052,2.88395,0.306885,18.8592, TRUE, 
937,4.43844,2.88222,0.307534,19.0271, TRUE, 
938,4.41871,2.88007,0.309397,19.1851, TRUE, 
939,4.40143,2.87786,0.311716,19.3261, TRUE, 
940,4.38485,2.87547,0.314461,19.485, TRUE, 
941,4.37352,2.87215,0.319973,19.5788, TRUE, 
942,4.35886,2.8697,0.32306,19.7652, TRUE, 
943,4.34962,2.86643,0.32873,19.8791, TRUE, 
944,4.34256,2.86275,0.335653,19.9842, TRUE, 
945,4.33804,2.8586,0.344012,20.0745, TRUE, 
946,4.33474,2.85429,0.35298,20.1776, TRUE, 
947,4.33655,2.8492,0.364615,20.2145, TRUE, 
948,4.34476,2.84355,0.37883,20.1536, TRUE, 
949,4.35315,2.83772,0.393725,20.1297, TRUE, 
950,4.36438,2.83176,0.409723,20.0843, TRUE, 
951,4.37099,2.82644,0.423511,20.1739, TRUE, 
952,4.38153,2.82046,0.439886,20.2289, TRUE, 
953,4.3953,2.81389,0.458664,20.2663, TRUE, 
954,4.41264,2.8071,0.479141,20.2757, TRUE, 
955,4.42644,2.80078,0.49799,20.4088, TRUE, 
956,4.44699,2.79328,0.521827,20.4632, TRUE, 
957,4.47254,2.78523,0.548907,20.4709, TRUE, 
958,4.50606,2.77649,0.580711,20.3671, TRUE, 
959,4.53595,2.76774,0.61239,20.4065, TRUE, 
