Time,PV,OP
387,0.144655128,0
388,0.304025551,0
389,0.472114464,0
390,0.544526955,0
391,0.563508888,0
392,0.652366539,0
393,0.585630318,0
394,0.562456032,0
395,0.580892464,0
396,0.650270363,0
397,0.570360084,0
398,0.552966972,0
399,0.608251472,0
400,0.649743935,0
401,0.676481148,0
402,0.729322334,0
403,0.794517418,0
404,0.760642906,0
405,0.721485039,0
406,0.763252159,0
407,0.625070473,0
408,0.548747917,0
409,0.418022056,0
410,0.286920448,0
411,0.144115349,0
412,0.066890617,0
413,-0.151405434,0
414,-0.078168968,0
415,0.030597587,0
416,0.084199806,0
417,0.167274376,0
418,0.087983986,0
419,0.339256187,0
420,0.238189598,0
421,0.248372932,0
422,0.182338615,0
423,0.298147102,0
424,0.070136925,0
425,-0.154691795,0
426,-0.345201592,0
427,-0.303182701,0
428,-0.296005348,0
429,-0.278902153,0
430,-0.345201592,0
431,-0.259611229,0
432,-0.119125465,0
433,-0.004139046,0
434,0.154352089,0
435,0.202766319,0
436,0.237651726,0
437,0.24623098,0
438,0.267656227,0
439,0.226388832,0
440,0.184490105,0
441,0.271404167,0
442,0.29707708,0
443,0.290662666,0
444,0.450920006,0
445,0.323785683,0
446,0.309900185,0
447,0.143037697,0
448,-0.157980064,0
449,-0.200759987,0
450,-0.333582024,0
451,-0.352951149,0
452,-0.253551582,0
453,-0.162361244,0
454,-0.0858079,0
455,0.104192634,0
456,0.318447014,0
457,0.376020332,0
458,0.351520439,0
459,0.41217794,0
460,0.325920006,0
461,0.258016487,0
462,0.180726906,0
463,0.199540993,0
464,0.073383232,0
465,-0.046016792,0
466,-0.102186302,0
467,-0.256857018,0
468,-0.318098168,0
469,-0.244743446,0
470,-0.259060005,0
471,-0.075988869,0
472,-0.073806862,0
473,-0.006313423,0
474,0.293336769,0
475,0.297613045,0
476,0.354183098,0
477,0.401550194,0
478,0.571939369,0
479,0.396768471,0
480,0.357911964,0
481,0.050647636,0
482,0.094468971,0
483,0.043062111,0
484,-0.046560387,0
485,-0.047105888,0
486,-0.065630058,0
487,-0.006313423,0
488,0.015407463,0
489,0.020292183,0
490,0.093929191,0
491,0.117690941,0
492,0.22477903,0
493,0.062019249,0
494,0.114992042,0
495,0.102031608,0
496,0.078792473,0
497,0.043062111,0
498,-0.173324684,0
499,-0.249145607,0
500,-0.277799706,0
501,-0.210645775,0
502,-0.194721321,0
503,-0.130607704,0
504,-0.092903236,0
505,-0.067264656,0
506,0.009437462,0
507,-0.005769829,0
508,-0.07326136,0
509,0.139264961,0
510,0.080413719,0
511,0.206525703,0
512,0.299751182,0
513,0.250516792,0
514,0.34139051,0
515,0.530805488,0
516,0.729844948,0
517,0.805969139,0
518,0.922181984,0
519,0.813253303,0
520,0.635572334,0
521,0.492755791,0
522,0.301887413,0
523,0.193632027,0
524,0.239261528,0
525,-0.034586052,0
526,-0.094938377,0
527,-0.244743446,0
528,-0.200759987,0
529,-0.14209948,0
530,-0.072172264,0
531,0.041438957,0
532,-0.019355873,0
533,0.042520424,0
534,-0.08690081,0
535,0.087983986,0
536,-0.110380272,0
537,-0.15633593,0
538,-0.221088509,0
539,-0.34298716,0
540,-0.592647652,0
541,-0.644916634,0
542,-0.647167305,0
543,-0.589843849,0
544,-0.394529442,0
545,-0.109832863,0
546,0.144115349,0
547,0.129558464,0
548,0.20921125,0
549,0.209747215,0
550,0.140342613,0
551,-0.015007118,0
552,0.315242668,0
553,0.32271566,0
554,0.397828957,0
555,0.447740456,0
556,0.42757978,0
557,0.347789665,0
558,0.323249718,0
559,0.090686699,0
560,0.091766258,0
561,0.147888084,0
562,0.166198631,0
563,0.252124687,0
564,0.444028755,0
565,0.577205559,0
566,0.781497856,0
567,0.86675634,0
568,0.818975349,0
569,0.638723274,0
570,0.347789665,0
571,0.069055458,0
572,0.029512306,0
573,0.02083387,0
574,0.042520424,0
575,-0.052551369,0
576,0.149505516,0
577,0.163507362,0
578,0.098791023,0
579,0.253196617,0
580,0.48693647,0
581,0.589315315,0
582,0.694808861,0
583,0.72723188,0
584,0.495401283,0
585,0.355249306,0
586,0.205451866,0
587,0.09987249,0
588,0.011066337,0
589,-0.049827675,0
590,-0.128419975,0
591,-0.156883339,0
592,0.017578026,0
593,0.205451866,0
594,0.228534599,0
595,0.203304191,0
596,0.141960045,0
597,0.091226478,0
598,0.051191231,0
599,-0.14209948,0
600,-0.245292763,0
601,-0.198013405,0
602,-0.260160545,0
603,-0.432867149,0
